PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Michelozzi, Paola; Lapucci, Enrica; Farchi, Sara				Michelozzi, Paola/J-8608-2016; Lapucci, Enrica/K-4907-2018	Michelozzi, Paola/0000-0002-1646-2555; Lapucci, Enrica/0000-0002-8951-1901			[Meat consumption reduction policies: benefits for climate change mitigation and health].				Politiche di riduzione del consumo di carne in Italia: contrasto ai cambiamenti climatici e benefici per la salute.				Recenti progressi in medicina				106	8			354	7		10.1701/1960.21296				2015-Aug	2015	Agricultural food production substantially contributes to green house gas (GHG) emissions worldwide and 80% of the agricultural emissions arise from the livestock sector, in particular from ruminants. Meat consumption is generally above dietary recommendations in many countries, including Italy, and it is increasing in developing countries. Although meat is a source of essential nutrients, it provides large amounts of saturated fat, which is a known risk factor for obesity and for several diseases such as stroke, breast cancer and colon cancer. Dietary changes, with lower intake of red and processed meat, are likely to be beneficial for improving health and for the environment by reducing emissions of GHG. Data on meat consumption in Italy among adults, referred to the last ten years, shows heterogeneity among regions, with the highest consumption in the North-western regions and generally with higher consumption among males. We describe meat consumption distribution worldwide, in Europe and Italy. An assessment of the potential environmental and health co-benefits considering different reduction scenarios of red meat consumption in Italy is provided. Dietary changes can substantially lower GHG and coordinated actions are needed across public health and other sectors to promote healthy, low-emission diets.									0	0	0	0	0	0	0	5		2038-1840		MEDLINE:26228857	26228857	
J	Anaker, Anna; Nilsson, Maria; Holmner, Asa; Elf, Marie								Nurses' perceptions of climate and environmental issues: a qualitative study								JOURNAL OF ADVANCED NURSING				71	8			1883	1891		10.1111/jan.12655				AUG 2015	2015	AimThe aim of this study was to explore nurses' perceptions of climate and environmental issues and examine how nurses perceive their role in contributing to the process of sustainable development.BackgroundClimate change and its implications for human health represent an increasingly important issue for the healthcare sector. According to the International Council of Nurses Code of Ethics, nurses have a responsibility to be involved and support climate change mitigation and adaptation to protect human health.DesignThis is a descriptive, explorative qualitative study.MethodsNurses (n=18) were recruited from hospitals, primary care and emergency medical services; eight participated in semi-structured, in-depth individual interviews and 10 participated in two focus groups. Data were collected from April-October 2013 in Sweden; interviews were transcribed verbatim and analysed using content analysis.ResultsTwo main themes were identified from the interviews: (i) an incongruence between climate and environmental issues and nurses' daily work; and (ii) public health work is regarded as a health co-benefit of climate change mitigation. While being green is not the primary task in a lifesaving, hectic and economically challenging context, nurses' perceived their profession as entailing responsibility, opportunities and a sense of individual commitment to influence the environment in a positive direction.ConclusionsThis study argues there is a need for increased awareness of issues and methods that are crucial for the healthcare sector to respond to climate change. Efforts to develop interventions should explore how nurses should be able to contribute to the healthcare sector's preparedness for and contributions to sustainable development.									18	0	0	0	0	18	1	19	0309-2402	1365-2648		WOS:000357885800013	25810044	
J	Howden-Chapman, Philippa Lynne; Keall, Michael; Conlon, Fiona; Chapman, Ralph					Chapman, Ralph/0000-0002-3437-8525			Urban interventions: understanding health co-benefits								PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-URBAN DESIGN AND PLANNING				168	4			196	203	1400049	10.1680/udap.14.00049				AUG 2015	2015	Improving aspects of the built environment, such as retrofitting housing and designing transport options that encourage active journeys (cycling and walking), can have significant and demonstrable impacts on health and well-being. Policies that have primary goals such as improving energy efficiency can have important measureable co-benefits for health and well-being, as well as climate change mitigation. The authors carried out two community housing trials to measure the benefits of installing insulation and effective heating on households' health and wellbeing. These trials have shown that these energy efficiency projects increase health and well-being, reduce hospitalisations and excess winter mortality, and at the same time reduce carbon dioxide emissions. In a third trial, they remediated injury hazards in houses, significantly reducing the household injury rate. Using a quasiexperimental study, the authors evaluated the impact of retrofitting infrastructure to increase cycling and walking. This showed that the distance from housing to the new infrastructure was an important explanatory factor for positive changes in choice of modes of travel. Distance of housing from school was also an important factor in whether children walked or cycled to school. In conclusion, retrofitting urban and suburban infrastructure can increase health and well-being, while reducing carbon dioxide emissions.									2	0	0	0	0	2	2	6	1755-0793	1755-0807		WOS:000215444200006		
J	Bilgen, Selcuk; Keles, Sedat; Sarikaya, Ikbal; Kaygusuz, Kamil				keles, sedat/J-3601-2017	keles, sedat/0000-0003-3293-5241			A perspective for potential and technology of bioenergy in Turkey: Present case and future view								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				48				228	239		10.1016/j.rser.2015.03.096				AUG 2015	2015	Biomass easily can replace fossil fuels in the use of modern biomass energy due to the environmental benefits and the renewable. Biomass energy in Turkey is one of the most important renewable energy sources in terms of energy potential. Traditional biomass (wood and dung) in Turkey has a significant energy production rate. This ratio has been decreased with the decline of forests and the reduction seen in animal husbandry, recently. Traditional biomass is usually used in the form of non-commercial fuel and meets a quarter of the domestic energy production. Traditional biomass energy production has been planned 7530 Btep in 2020. In Turkey, the use of modern biomass energy is important in terms of the country's economy, and the environment pollution. Turkey has the potential to provide an alternative source of energy from the most appropriate and most cost-effective agricultural products according to its ecological conditions. Modern biomass started with 17 Btep in 2000. However, there has not been the foresight to future production. Whereas traditional biomass energy production should increasingly be reduced and modern biomass energy production should be increased. This situation will offer new investment fields to investors. This study shows that biomass energy continues to be the main source of energy for climate change mitigation and energy sustainability in Turkey, particularly in its traditional forms. (C) 2015 Elsevier Ltd. All rights reserved.									22	0	0	2	0	22	2	32	1364-0321			WOS:000356646200017		
J	Hastik, Richard; Basso, Stefano; Geitner, Clemens; Haida, Christin; Poljanec, Ales; Portaccio, Alessia; Vrscaj, Borut; Walzer, Chris				Basso, Stefano/K-6650-2017	Basso, Stefano/0000-0003-3551-9155; Vrscaj, Borut/0000-0003-0850-7220			Renewable energies and ecosystem service impacts								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				48				608	623		10.1016/j.rser.2015.04.004				AUG 2015	2015	Expansion of renewable energies (=RE) is a key measure in climate change mitigation. For this expansion mountainous areas are regarded as specifically suitable because of their high-energy potential. However, mountains also are biodiversity hot-spots and provide scenic landscapes and therefore offer high natural and cultural value. Preserving this natural and cultural value whilst intensifying RE, is expected to increase land use conflicts. This is of great concern in particular for vulnerable areas such as the Alps. Reconciling RE expansion with the preservation of natural and cultural values and thus minimizing environmental impacts represents one of the most important challenges now. For this a systematic assessment of the wide range of impacts is needed. This literature review scrutinizes RE resources which are relevant in the Alpine region and their effects on the environment by applying the Ecosystem Service approach. Thereby, we identified possible environmental constraints when exploiting Alpine RE potentials and generated recommendations for future strategies on expanding RE. The outcomes highlight the strong need for interdisciplinary research on RE and environmental conflicts. Interdisciplinary approaches such as the concept of Ecosystem Services can help to cover the wide range of aspects associated with these particular human-environment interrelations. (C) 2015 Elsevier Ltd. All rights reserved.									43	1	0	8	1	44	1	110	1364-0321			WOS:000356646200046		
J	Bak, Monika; Borkowski, Przemyslaw								APPLICABILITY OF ICT SOLUTIONS IN PASSENGER TRANSPORT - CASE STUDIES FROM DIFFERENT EUROPEAN BACKGROUNDS								TRANSPORT				30	3	SI		372	381		10.3846/16484142.2015.1079552				JUL 3 2015	2015	Impact of Information and Communications Technologies (ICTs) on sustainable transport development is indisputable. It can be tested through various methods. The identification and detailed analysis of specific types of ICT solutions, case studies approach or scenarios analysis are examples of perspectives for impact assessment that can lead to the proof that successful applications of ICT solutions entails optimised, more accessible, less resource consuming and less emission intensive transport. The impact of ICTs in travel induction and substitution and resulting decarbonisation effect is difficult to assess isolated from other social, economic and technologic drivers. Financial applicability reflects initial investment cost as well as operation maintenance costs. Organizational feasibility refers primarily to the necessary changes in organisation and conduct of operations created by introduction of ICTs. The social factor results from user and public acceptance or lack of it. User acceptance is combination of many sub factors of which most important are: D2D travel time, D2D travel costs, comfort and convenience, safety and security. The objective of the article is to present the applicability of ICT solutions in passenger transport from the perspective of transport users taking into consideration real case studies from different European background. These case studies were identified as a result of specific selection process in order to receive a complex and differentiated sample. The first element of the selection process was the identification of ICT solutions to be applied in case studies. The next element was the choice of regions corresponding to varied economic and geographic characteristics. In addition, cultural factors have a strong impact on the behaviour of users. The resulting multidimensional factor matrix allows for the selection of best fitting case studies, which have potential to cover most of the ICT applications. Five European settings are selected for in-depth research. Each case represents different geographic, social and economic area, which forms a good European sample across differentiated setups. Case studies are supported by user surveys. Surveys allow for direct answers regarding user attitudes towards proposed ICTs. Based on this approach findings could be reported. The main conclusion is that users in various regions with very different characteristics as to the wealth, GDP levels, geography, and cultural back-grounds represent surprisingly similar attitudes towards ICTs. Specific findings regarding different types of solutions and different type of users are presented in the article. The analysis of selected case studies shows also that they could offer solution to many of transport sector problems including key issues from transport policy agenda: environment, mobility or accessibility. The paper is based on the authors research conducted within COMPASS project (Optimised co-modal passenger transport for reducing carbon emissions, project co-funded by the European Commission within the Seventh Framework Programme).									5	0	0	0	0	5	0	22	1648-4142	1648-3480		WOS:000362223600016		
J	Caritte, Victor; Acha, Salvador; Shah, Nilay				; Shah, Nilay/E-4925-2015	Acha, Dr Salvador/0000-0002-9363-9481; Shah, Nilay/0000-0002-8906-6844			Enhancing Corporate Environmental Performance Through Reporting and Roadmaps								BUSINESS STRATEGY AND THE ENVIRONMENT				24	5			289	308		10.1002/bse.1818				JUL 2015	2015	Managing the carbon footprint of companies and addressing their respective decarbonization plans is a challenging endeavour. The aim of this study is to help companies better understand the issues around decarbonization and environmental performance by suggesting a holistic management process on which they could embark. This process comprises two crucial steps, which are (a) sustainability reporting and (b) low-carbon roadmaps. These steps are covered and further developed based on a detailed study of the UK food retail sector. This sector is relevant due to its economic and environmental importance, but most importantly it has a significant record of available environmental reports in the public domain and a large potential to influence consumers, policy makers and multiple supply chains. Sustainability reporting is assessed by analysing environmental KPIs disclosed in corporate social responsibility (CSR) reports, and then these are compared against industry standards. This analysis highlights a general lack of consistency and transparency in CSR reporting of UK food retailers. Consequently, a low-carbon roadmap based on relevant KPIs and on the backcasting' framework is presented as a case study in order to showcase how a hypothetical UK food retailer can employ a low-carbon roadmap. The case study demonstrates that ambitious environmental targets are achievable if robust corporate action plans are followed. Furthermore, the case study indicates that capital might be misallocated in favour of highly visible environmental stores and on-site energy generation technologies, whilst more could be done by applying energy efficiency measures that have the potential to deliver substantial carbon savings. Copyright (c) 2013 John Wiley & Sons, Ltd and ERP Environment.									12	0	0	0	0	12	5	49	0964-4733	1099-0836		WOS:000357947100001		
J	Urban, Frauke; Siciliano, Giuseppina; Sour, Kim; Lonn, Pich Dara; Tan-Mullins, May; Mang, Grace					Urban, Frauke/0000-0003-3021-0220; Tan-Mullins, May/0000-0003-0236-5145; siciliano, giuseppina/0000-0003-4849-9499			South-South Technology Transfer of Low-Carbon Innovation: Large Chinese Hydropower Dams in Cambodia								SUSTAINABLE DEVELOPMENT				23	4			232	244		10.1002/sd.1590				JUL-AUG 2015	2015	Large dams have been controversially debated for decades due to their large-scale and often irreversible social and environmental impacts. In the pursuit of low-carbon energy and climate change mitigation, hydropower is experiencing a new renaissance. At the forefront of this renaissance are Chinese actors as the world's largest hydropower dam-builders. This paper aims to discuss the role of South-South technology transfer of low-carbon energy innovation and its opportunities and barriers by using a case study of the first large Chinese-funded and Chinese-built dam in Cambodia. Using the Kamchay Dam as an example, the paper finds that technology transfer can only be fully successful when host governments and organizations have the capacity to absorb new technologies. The paper also finds that technology transfer in the dam sector needs to go beyond hardware and focus more on the transfer of expertise, skills and knowledge to enable long-term sustainable development. Copyright (c) 2015 John Wiley & Sons, Ltd and ERP Environment									13	0	0	2	1	13	2	19	0968-0802	1099-1719		WOS:000360454500004		
J	Mundaca, Luis; Roman, Rocio; Cansino, Jose M.				Roman, Rocio/K-1240-2014; Cansino, Jose M/G-7064-2012	Roman, Rocio/0000-0001-8636-2093; Cansino, Jose M/0000-0003-1087-5399; Mundaca, Luis/0000-0002-1090-7744			Towards a Green Energy Economy? A macroeconomic-climate evaluation of Sweden's CO2 emissions								APPLIED ENERGY				148				196	209		10.1016/j.apenergy.2015.03.029				JUN 15 2015	2015	This paper provides a production and consumption-based empirical macroeconomic-climate assessment of Sweden's CO2 emissions. The core methodology is based on three complementary quantitative methods, namely energy-economy-environment indicators, econometric analyses, and a multi-regional input-output (MRIO) sectoral model. Based on the latest available data (1971-2011), indicators show a sharp decarbonisation of Sweden's energy supply mix pre-1990, and reductions or reversals in energy intensity, CO2 intensity and energy use post-1990. Reductions in energy intensity are mostly attributed to substantial increases in economic activity rather than reductions in energy use. Econometric results show that variability of CO2 emissions is best explained by CO2 intensity than any other tested variable. The MRIO model shows that the Swedish emissions trading balance is negative with both the European Union and the rest of the world (i.e. embodied CO2 emissions in imports are higher than embodied emissions in exports). Sweden's low-carbon intensity is a critical and horizontal explanatory factor in our results. (C) 2015 Elsevier Ltd. All rights reserved.									25	0	0	3	0	25	0	38	0306-2619	1872-9118		WOS:000355063900021		
J	Le Tourneau, Francois-Michel								The sustainability challenges of indigenous territories in Brazil's Amazonia								CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY				14				213	220		10.1016/j.cosust.2015.07.017				JUN 2015	2015	The overall context of Indigenous peoples in the Brazilian Amazon has changed dramatically since the 1980s. After the adoption of the 1988 constitution, large tracts of Indigenous lands have been recognized, which now cover more than 21% of the Brazilian Amazon. Well conserved for the most part, they play a key role in deterring deforestation and in climate change mitigation, while also undergoing drastic economic and social changes. There are many factors challenging the sustainability of Indigenous territories today, including the deficient enforcement of Indigenous rights. The injunction that Indigenous peoples should protect the environment is complicating the definition of which economic activities they are entitled to develop inside their territories. The focus of this paper is to review the current situation of Indigenous territories in the Brazilian Amazon, providing historical context and pointing out current challenges and the debates surrounding their sustainability.									10	0	0	5	1	11	2	22	1877-3435	1877-3443		WOS:000366330500026		
J	Thurston, George; Lippmann, Morton								Ambient Particulate Matter Air Pollution and Cardiopulmonary Diseases								SEMINARS IN RESPIRATORY AND CRITICAL CARE MEDICINE				36	3			422	432		10.1055/s-0035-1549455				JUN 2015	2015	Population exposures to ambient outdoor particulate matter (PM) air pollution have been assessed to represent a major burden on global health. Ambient PM is a diverse class of air pollution, with characteristics and health implications that can vary depending on a host of factors, including a particle's original source of emission or formation. The penetration of inhaled particles into the thorax is dependent on their deposition in the upper respiratory tract during inspiration, which varies with particle size, flow rate and tidal volume, and in vivo airway dimensions. All of these factors can be quite variable from person to person, depending on age, transient illness, cigarette smoke and other short-term toxicant exposures that cause transient bronchoconstriction, and occupational history associated with loss Of lung function or cumulative injury. The adverse effects of inhaled PM can result from both short-term (acute) and long-term (chronic) exposures to PM, and can range from relatively minor, such as increased symptoms, to very severe effects, including increased risk of premature mortality and decreased life expectancy from long-term exposure. Control of the most toxic PM components can therefore provide major health benefits, and can help guide the selection of the most human health optimal air quality control and climate change mitigation policy measures. As Such, a continued improvement in our understanding of the nature and types of PM that are most dangerous to health, and the mechanism(s) of their respective health effects, is an important public health goal.									9	0	0	6	0	9	3	55	1069-3424	1098-9048		WOS:000355362100010	26024349	
J	He Jian-Kun								Objectives and strategies for energy revolution in the context of tackling climate change								ADVANCES IN CLIMATE CHANGE RESEARCH				6	2	SI		101	107		10.1016/j.accre.2015.08.005				JUN 2015	2015	Global climate change mitigation and CO2 emission reduction have promoted the revolutionary transformation in energy system. The core content of energy system revolutionary transformation is to replace the high-carbon energy system dominated by fossil energy with low-carbon energy system dominated by new and renewable energy and finally realize the near-zero emission of CO2. The new energy system transformation has also led to a reform in global economic and social development patterns. Developing low-carbon economy becomes the fundamental strategy of sustainable development under climate risk management and the only solution to getting on the road from industrial civilization to ecological civilization. China intends to achieve the peaking of CO2 emissions around 2030 and increase the share of non-fossil fuels in primary energy consumption to around 20% by 2030. Guided by the targets, China directs its economy development to a low-carbon pattern. Therefore, new and renewable power capacity need to reach 1300 GW, and the electricity generated should be 4 times of that in 2013 with a continuous increase rate of 6%-8% around 2030. The pace of energy substitution need to be accelerated and efficient, safe, clean, and low-carbon energy supply and consumption systems should be established besides strengthened energy conservation and improved energy efficient. Therefore, reform need be deepened, favorable policy system and market mechanism for energy revolution and low-carbon development need be established, energy pricing mechanism should be reformed, and national carbon market should be formed to provide a favorable policy and market environment for low-carbon technology innovation and industry development.									4	1	0	0	0	4	2	7	1674-9278			WOS:000434535400004		
J	Jiao Nian-Zhi; Chen Da-Ke; Luo Yong-Ming; Huang Xiao-Ping; Zhang Rui; Zhang Hai-Bo; Jiang Zhi-Jian; Zhang Fei								Climate change and anthropogenic impacts on marine ecosystems and countermeasures in China								ADVANCES IN CLIMATE CHANGE RESEARCH				6	2	SI		118	125		10.1016/j.accre.2015.09.010				JUN 2015	2015	The ecosystems of China seas and coasts are undergoing rapid changes under the strong influences of both global climate change and anthropogenic activities. To understand the scope of these changes and the mechanisms behind them is of paramount importance for the sustainable development of China, and for the establishment of national policies on environment protection and climate change mitigation. Here we provide a brief review of the impacts of global climate change and human activities on the oceans in general, and on the ecosystems of China seas and coasts in particular. More importantly, we discuss the challenges we are facing and propose several research foci for China seas/coasts ecosystem studies, including long-term time series observations on multiple scales, facilities for simulation study, blue carbon, coastal ecological security, prediction of ecosystem evolution and ecosystem-based management. We also establish a link to the Future Earth program from the perspectives of two newly formed national alliances, the China Future Ocean Alliance and the Pan-China Ocean Carbon Alliance.									11	2	0	8	0	12	1	7	1674-9278			WOS:000434535400006		
